SEMANA,TIENDA,PRENDA,UNIDADES
31,MOLINOS 1,BERMUDA,5
31,MOLINOS 1,BLUSAS,39
31,MOLINOS 1,BUSOS,7
31,MOLINOS 1,CAMIBUSOS,14
31,MOLINOS 1,CAMISAS,64
31,MOLINOS 1,CAMISETAS,63
31,MOLINOS 1,CHAQUETAS,8
31,MOLINOS 1,CORREAS,3
31,MOLINOS 1,JEANS,283
31,MOLINOS 1,JOGGER,36
31,MOLINOS 1,PANTALON COLOR,97
31,MOLINOS 1,POLOS,33
31,MOLINOS 1,SHORT,7
31,MOLINOS 1,TAPABOCAS,4
31,MOLINOS 1,VESTIDOS,2
31,PARQUE LA CEJA,BERMUDA,2
31,PARQUE LA CEJA,BLUSAS,27
31,PARQUE LA CEJA,BUSOS,2
31,PARQUE LA CEJA,CAMIBUSOS,5
31,PARQUE LA CEJA,CAMISAS,27
31,PARQUE LA CEJA,CAMISETAS,33
31,PARQUE LA CEJA,CHAQUETAS,5
31,PARQUE LA CEJA,CORREAS,4
31,PARQUE LA CEJA,JEANS,130
31,PARQUE LA CEJA,JOGGER,21
31,PARQUE LA CEJA,PANTALON COLOR,38
31,PARQUE LA CEJA,POLOS,15
31,PARQUE LA CEJA,SHORT,1
31,PARQUE LA CEJA,TAPABOCAS,1
31,PARQUE LA CEJA,VESTIDOS,4
31,PLAZA FABRICATO,BLUSAS,13
31,PLAZA FABRICATO,BUSOS,5
31,PLAZA FABRICATO,CAMIBUSOS,6
31,PLAZA FABRICATO,CAMISAS,19
31,PLAZA FABRICATO,CAMISETAS,22
31,PLAZA FABRICATO,CHAQUETAS,2
31,PLAZA FABRICATO,CORREAS,2
31,PLAZA FABRICATO,JEANS,113
31,PLAZA FABRICATO,JOGGER,14
31,PLAZA FABRICATO,PANTALON COLOR,31
31,PLAZA FABRICATO,POLOS,14
31,PLAZA FABRICATO,SHORT,1
31,PLAZA FABRICATO,VESTIDOS,1
31,PREMIUM PLAZA,BERMUDA,5
31,PREMIUM PLAZA,BLUSAS,17
31,PREMIUM PLAZA,BUSOS,3
31,PREMIUM PLAZA,CAMIBUSOS,6
31,PREMIUM PLAZA,CAMISAS,29
31,PREMIUM PLAZA,CAMISETAS,20
31,PREMIUM PLAZA,CHAQUETAS,4
31,PREMIUM PLAZA,CORREAS,7
31,PREMIUM PLAZA,JEANS,123
31,PREMIUM PLAZA,JOGGER,7
31,PREMIUM PLAZA,PANTALON COLOR,46
31,PREMIUM PLAZA,POLOS,13
31,PUERTA DEL NTE,BERMUDA,1
31,PUERTA DEL NTE,BLUSAS,26
31,PUERTA DEL NTE,BUSOS,8
31,PUERTA DEL NTE,CAMIBUSOS,6
31,PUERTA DEL NTE,CAMISAS,37
31,PUERTA DEL NTE,CAMISETAS,36
31,PUERTA DEL NTE,CHAQUETAS,4
31,PUERTA DEL NTE,CORREAS,5
31,PUERTA DEL NTE,JEANS,131
31,PUERTA DEL NTE,JOGGER,22
31,PUERTA DEL NTE,PANTALON COLOR,53
31,PUERTA DEL NTE,POLOS,21
31,PUERTA DEL NTE,TAPABOCAS,5
31,PUERTA DEL NTE,VESTIDOS,1
31,RIONEGRO,BERMUDA,2
31,RIONEGRO,BLUSAS,31
31,RIONEGRO,BUSOS,8
31,RIONEGRO,CAMIBUSOS,9
31,RIONEGRO,CAMISAS,60
31,RIONEGRO,CAMISETAS,42
31,RIONEGRO,CHAQUETAS,10
31,RIONEGRO,CORREAS,7
31,RIONEGRO,JEANS,218
31,RIONEGRO,JOGGER,30
31,RIONEGRO,PANTALON COLOR,63
31,RIONEGRO,POLOS,24
31,RIONEGRO,TAPABOCAS,8
31,RIONEGRO,VESTIDOS,2
31,RIONEGRO PARQUE,BLUSAS,10
31,RIONEGRO PARQUE,BUSOS,6
31,RIONEGRO PARQUE,CAMIBUSOS,4
31,RIONEGRO PARQUE,CAMISAS,19
31,RIONEGRO PARQUE,CAMISETAS,14
31,RIONEGRO PARQUE,CHAQUETAS,9
31,RIONEGRO PARQUE,CORREAS,4
31,RIONEGRO PARQUE,JEANS,75
31,RIONEGRO PARQUE,JOGGER,11
31,RIONEGRO PARQUE,PANTALON COLOR,28
31,RIONEGRO PARQUE,POLOS,10
31,RIONEGRO PARQUE,SHORT,1
31,TERMINAL DEL NORTE,BERMUDA,1
31,TERMINAL DEL NORTE,BLUSAS,33
31,TERMINAL DEL NORTE,BUSOS,6
31,TERMINAL DEL NORTE,CAMIBUSOS,10
31,TERMINAL DEL NORTE,CAMISAS,39
31,TERMINAL DEL NORTE,CAMISETAS,40
31,TERMINAL DEL NORTE,CHAQUETAS,4
31,TERMINAL DEL NORTE,CORREAS,5
31,TERMINAL DEL NORTE,JEANS,133
31,TERMINAL DEL NORTE,JOGGER,15
31,TERMINAL DEL NORTE,PANTALON COLOR,34
31,TERMINAL DEL NORTE,POLOS,15
31,TERMINAL DEL NORTE,SHORT,2
31,TERMINAL DEL NORTE,TAPABOCAS,3
31,TERMINAL DEL NORTE,VESTIDOS,2
31,VIVA ENVIGADO,BERMUDA,3
31,VIVA ENVIGADO,BLUSAS,21
31,VIVA ENVIGADO,BUSOS,6
31,VIVA ENVIGADO,CAMIBUSOS,6
31,VIVA ENVIGADO,CAMISAS,29
31,VIVA ENVIGADO,CAMISETAS,32
31,VIVA ENVIGADO,CHAQUETAS,5
31,VIVA ENVIGADO,CORREAS,1
31,VIVA ENVIGADO,JEANS,146
31,VIVA ENVIGADO,JOGGER,26
31,VIVA ENVIGADO,PANTALON COLOR,47
31,VIVA ENVIGADO,POLOS,13
31,VIVA ENVIGADO,SHORT,3
31,VIVA ENVIGADO,TAPABOCAS,2
31,VIVA ENVIGADO,VESTIDOS,1
32,ARKADIA,BERMUDA,6
32,ARKADIA,BLUSAS,19
32,ARKADIA,BUSOS,4
32,ARKADIA,CAMIBUSOS,2
32,ARKADIA,CAMISAS,26
32,ARKADIA,CAMISETAS,29
32,ARKADIA,CHAQUETAS,3
32,ARKADIA,CORREAS,2
32,ARKADIA,JEANS,112
32,ARKADIA,JOGGER,18
32,ARKADIA,PANTALON COLOR,36
32,ARKADIA,POLOS,15
32,ARKADIA,SHORT,2
32,ARKADIA,TAPABOCAS,2
32,ARKADIA,VESTIDOS,1
32,CAMINO REAL,BLUSAS,15
32,CAMINO REAL,BUSOS,5
32,CAMINO REAL,CAMIBUSOS,5
32,CAMINO REAL,CAMISAS,27
32,CAMINO REAL,CAMISETAS,26
32,CAMINO REAL,CHAQUETAS,4
32,CAMINO REAL,CORREAS,1
32,CAMINO REAL,JEANS,69
32,CAMINO REAL,JOGGER,12
32,CAMINO REAL,PANTALON COLOR,30
32,CAMINO REAL,POLOS,9
32,CAMINO REAL,SHORT,1
32,COMPRETEX ECOMMERCE,BLUSAS,29
32,COMPRETEX ECOMMERCE,BUSOS,4
32,COMPRETEX ECOMMERCE,CAMIBUSOS,11
32,COMPRETEX ECOMMERCE,CAMISAS,29
32,COMPRETEX ECOMMERCE,CAMISETAS,34
32,COMPRETEX ECOMMERCE,CHAQUETAS,8
32,COMPRETEX ECOMMERCE,CORREAS,1
32,COMPRETEX ECOMMERCE,JEANS,149
32,COMPRETEX ECOMMERCE,JOGGER,45
32,COMPRETEX ECOMMERCE,PANTALON COLOR,37
32,COMPRETEX ECOMMERCE,POLOS,13
32,COMPRETEX ECOMMERCE,TAPABOCAS,11
32,COMPRETEX ECOMMERCE,VESTIDOS,2
32,GUAYABAL,BERMUDA,3
32,GUAYABAL,BLUSAS,41
32,GUAYABAL,BUSOS,3
32,GUAYABAL,CAMIBUSOS,5
32,GUAYABAL,CAMISAS,44
32,GUAYABAL,CAMISETAS,48
32,GUAYABAL,CHAQUETAS,7
32,GUAYABAL,CORREAS,3
32,GUAYABAL,JEANS,213
32,GUAYABAL,JOGGER,23
32,GUAYABAL,PANTALON COLOR,48
32,GUAYABAL,POLOS,29
32,GUAYABAL,TAPABOCAS,1
32,LA CENTRAL,BERMUDA,1
32,LA CENTRAL,BLUSAS,19
32,LA CENTRAL,BUSOS,9
32,LA CENTRAL,CAMIBUSOS,6
32,LA CENTRAL,CAMISAS,23
32,LA CENTRAL,CAMISETAS,21
32,LA CENTRAL,CHAQUETAS,3
32,LA CENTRAL,CORREAS,3
32,LA CENTRAL,JEANS,123
32,LA CENTRAL,JOGGER,12
32,LA CENTRAL,PANTALON COLOR,45
32,LA CENTRAL,POLOS,16
32,LA CENTRAL,TAPABOCAS,1
32,LA CENTRAL,VESTIDOS,1
32,MARINILLA,BERMUDA,2
32,MARINILLA,BLUSAS,11
32,MARINILLA,BUSOS,5
32,MARINILLA,CAMIBUSOS,4
32,MARINILLA,CAMISAS,26
32,MARINILLA,CAMISETAS,21
32,MARINILLA,CHAQUETAS,4
32,MARINILLA,CORREAS,3
32,MARINILLA,JEANS,88
32,MARINILLA,JOGGER,7
32,MARINILLA,PANTALON COLOR,26
32,MARINILLA,POLOS,15
32,MARINILLA,TAPABOCAS,1
32,MARINILLA,VESTIDOS,1
32,MAYORCA 1,BLUSAS,26
32,MAYORCA 1,BUSOS,7
32,MAYORCA 1,CAMIBUSOS,6
32,MAYORCA 1,CAMISAS,26
32,MAYORCA 1,CAMISETAS,24
32,MAYORCA 1,CHAQUETAS,1
32,MAYORCA 1,CORREAS,1
32,MAYORCA 1,JEANS,115
32,MAYORCA 1,JOGGER,17
32,MAYORCA 1,PANTALON COLOR,45
32,MAYORCA 1,POLOS,24
32,MAYORCA 1,TAPABOCAS,4
32,MAYORCA 1,VESTIDOS,3
32,MAYORCA 2,BERMUDA,5
32,MAYORCA 2,BLUSAS,25
32,MAYORCA 2,BUSOS,5
32,MAYORCA 2,CAMIBUSOS,6
32,MAYORCA 2,CAMISAS,41
32,MAYORCA 2,CAMISETAS,47
32,MAYORCA 2,CHAQUETAS,4
32,MAYORCA 2,CORREAS,3
32,MAYORCA 2,JEANS,198
32,MAYORCA 2,JOGGER,28
32,MAYORCA 2,PANTALON COLOR,69
32,MAYORCA 2,POLOS,21
32,MAYORCA 2,SHORT,4
32,MAYORCA 2,VESTIDOS,2
32,MOLINOS 1,BERMUDA,10
32,MOLINOS 1,BLUSAS,51
32,MOLINOS 1,BUSOS,5
32,MOLINOS 1,CAMIBUSOS,14
32,MOLINOS 1,CAMISAS,60
32,MOLINOS 1,CAMISETAS,68
32,MOLINOS 1,CHAQUETAS,3
32,MOLINOS 1,CORREAS,1
32,MOLINOS 1,JEANS,308
32,MOLINOS 1,JOGGER,29
32,MOLINOS 1,PANTALON COLOR,113
32,MOLINOS 1,POLOS,40
32,MOLINOS 1,SHORT,6
32,MOLINOS 1,TAPABOCAS,8
32,MOLINOS 1,VESTIDOS,4
32,PARQUE LA CEJA,BERMUDA,2
32,PARQUE LA CEJA,BLUSAS,20
32,PARQUE LA CEJA,BUSOS,7
32,PARQUE LA CEJA,CAMIBUSOS,6
32,PARQUE LA CEJA,CAMISAS,26
32,PARQUE LA CEJA,CAMISETAS,33
32,PARQUE LA CEJA,CHAQUETAS,4
32,PARQUE LA CEJA,CORREAS,2
32,PARQUE LA CEJA,JEANS,134
32,PARQUE LA CEJA,JOGGER,18
32,PARQUE LA CEJA,PANTALON COLOR,41
32,PARQUE LA CEJA,POLOS,21
32,PARQUE LA CEJA,SHORT,1
32,PARQUE LA CEJA,TAPABOCAS,3
32,PARQUE LA CEJA,VESTIDOS,1
32,PLAZA FABRICATO,BLUSAS,17
32,PLAZA FABRICATO,CAMIBUSOS,4
32,PLAZA FABRICATO,CAMISAS,19
32,PLAZA FABRICATO,CAMISETAS,18
32,PLAZA FABRICATO,CHAQUETAS,1
32,PLAZA FABRICATO,JEANS,112
32,PLAZA FABRICATO,JOGGER,14
32,PLAZA FABRICATO,PANTALON COLOR,33
32,PLAZA FABRICATO,POLOS,8
32,PLAZA FABRICATO,SHORT,1
32,PLAZA FABRICATO,VESTIDOS,3
32,PREMIUM PLAZA,BERMUDA,3
32,PREMIUM PLAZA,BLUSAS,17
32,PREMIUM PLAZA,BUSOS,4
32,PREMIUM PLAZA,CAMIBUSOS,6
32,PREMIUM PLAZA,CAMISAS,39
32,PREMIUM PLAZA,CAMISETAS,27
32,PREMIUM PLAZA,CHAQUETAS,4
32,PREMIUM PLAZA,CORREAS,6
32,PREMIUM PLAZA,JEANS,123
32,PREMIUM PLAZA,JOGGER,12
32,PREMIUM PLAZA,PANTALON COLOR,56
32,PREMIUM PLAZA,POLOS,16
32,PREMIUM PLAZA,TAPABOCAS,2
32,PREMIUM PLAZA,VESTIDOS,1
32,PUERTA DEL NTE,BERMUDA,1
32,PUERTA DEL NTE,BLUSAS,22
32,PUERTA DEL NTE,BUSOS,4
32,PUERTA DEL NTE,CAMIBUSOS,11
32,PUERTA DEL NTE,CAMISAS,30
32,PUERTA DEL NTE,CAMISETAS,42
32,PUERTA DEL NTE,CHAQUETAS,4
32,PUERTA DEL NTE,CORREAS,2
32,PUERTA DEL NTE,JEANS,158
32,PUERTA DEL NTE,JOGGER,32
32,PUERTA DEL NTE,PANTALON COLOR,50
32,PUERTA DEL NTE,POLOS,35
32,PUERTA DEL NTE,TAPABOCAS,4
32,PUERTA DEL NTE,VESTIDOS,3
32,RIONEGRO,BERMUDA,2
32,RIONEGRO,BLUSAS,37
32,RIONEGRO,BUSOS,11
32,RIONEGRO,CAMIBUSOS,12
32,RIONEGRO,CAMISAS,52
32,RIONEGRO,CAMISETAS,49
32,RIONEGRO,CHAQUETAS,4
32,RIONEGRO,CORREAS,3
32,RIONEGRO,JEANS,282
32,RIONEGRO,JOGGER,23
32,RIONEGRO,PANTALON COLOR,65
32,RIONEGRO,POLOS,36
32,RIONEGRO,SHORT,2
32,RIONEGRO,TAPABOCAS,3
32,RIONEGRO,VESTIDOS,3
32,RIONEGRO PARQUE,BLUSAS,15
32,RIONEGRO PARQUE,BUSOS,3
32,RIONEGRO PARQUE,CAMIBUSOS,7
32,RIONEGRO PARQUE,CAMISAS,17
32,RIONEGRO PARQUE,CAMISETAS,21
32,RIONEGRO PARQUE,CHAQUETAS,1
32,RIONEGRO PARQUE,CORREAS,3
32,RIONEGRO PARQUE,JEANS,44
32,RIONEGRO PARQUE,JOGGER,16
32,RIONEGRO PARQUE,PANTALON COLOR,16
32,RIONEGRO PARQUE,POLOS,7
32,RIONEGRO PARQUE,VESTIDOS,2
32,TERMINAL DEL NORTE,BERMUDA,1
32,TERMINAL DEL NORTE,BLUSAS,42
32,TERMINAL DEL NORTE,BUSOS,5
32,TERMINAL DEL NORTE,CAMIBUSOS,6
32,TERMINAL DEL NORTE,CAMISAS,42
32,TERMINAL DEL NORTE,CAMISETAS,58
32,TERMINAL DEL NORTE,CHAQUETAS,8
32,TERMINAL DEL NORTE,CORREAS,4
32,TERMINAL DEL NORTE,JEANS,206
32,TERMINAL DEL NORTE,JOGGER,23
32,TERMINAL DEL NORTE,PANTALON COLOR,42
32,TERMINAL DEL NORTE,POLOS,25
32,TERMINAL DEL NORTE,SHORT,1
32,TERMINAL DEL NORTE,TAPABOCAS,3
32,TERMINAL DEL NORTE,VESTIDOS,3
32,VIVA ENVIGADO,BERMUDA,3
32,VIVA ENVIGADO,BLUSAS,25
32,VIVA ENVIGADO,BUSOS,12
32,VIVA ENVIGADO,CAMIBUSOS,5
32,VIVA ENVIGADO,CAMISAS,41
32,VIVA ENVIGADO,CAMISETAS,38
32,VIVA ENVIGADO,CHAQUETAS,2
32,VIVA ENVIGADO,CORREAS,2
32,VIVA ENVIGADO,JEANS,167
32,VIVA ENVIGADO,JOGGER,23
32,VIVA ENVIGADO,PANTALON COLOR,68
32,VIVA ENVIGADO,POLOS,20
32,VIVA ENVIGADO,SHORT,1
32,VIVA ENVIGADO,TAPABOCAS,3
32,VIVA ENVIGADO,VESTIDOS,2
33,ARKADIA,BERMUDA,6
33,ARKADIA,BLUSAS,14
33,ARKADIA,BUSOS,3
33,ARKADIA,CAMIBUSOS,2
33,ARKADIA,CAMISAS,19
33,ARKADIA,CAMISETAS,22
33,ARKADIA,CHAQUETAS,4
33,ARKADIA,CORREAS,2
33,ARKADIA,JEANS,97
33,ARKADIA,JOGGER,13
33,ARKADIA,PANTALON COLOR,30
33,ARKADIA,POLOS,10
33,ARKADIA,TAPABOCAS,1
33,ARKADIA,VESTIDOS,1
33,CAMINO REAL,BLUSAS,9
33,CAMINO REAL,BUSOS,2
33,CAMINO REAL,CAMIBUSOS,4
33,CAMINO REAL,CAMISAS,17
33,CAMINO REAL,CAMISETAS,26
33,CAMINO REAL,CHAQUETAS,5
33,CAMINO REAL,CORREAS,2
33,CAMINO REAL,JEANS,39
33,CAMINO REAL,JOGGER,11
33,CAMINO REAL,PANTALON COLOR,17
33,CAMINO REAL,POLOS,14
33,CAMINO REAL,SHORT,2
33,CAMINO REAL,VESTIDOS,1
33,COMPRETEX ECOMMERCE,BLUSAS,42
33,COMPRETEX ECOMMERCE,BUSOS,5
33,COMPRETEX ECOMMERCE,CAMIBUSOS,16
33,COMPRETEX ECOMMERCE,CAMISAS,37
33,COMPRETEX ECOMMERCE,CAMISETAS,62
33,COMPRETEX ECOMMERCE,CHAQUETAS,10
33,COMPRETEX ECOMMERCE,JEANS,252
33,COMPRETEX ECOMMERCE,JOGGER,69
33,COMPRETEX ECOMMERCE,PANTALON COLOR,95
33,COMPRETEX ECOMMERCE,POLOS,15
33,COMPRETEX ECOMMERCE,SHORT,1
33,COMPRETEX ECOMMERCE,TAPABOCAS,11
33,COMPRETEX ECOMMERCE,VESTIDOS,3
33,GUAYABAL,BERMUDA,6
33,GUAYABAL,BLUSAS,33
33,GUAYABAL,BUSOS,6
33,GUAYABAL,CAMIBUSOS,2
33,GUAYABAL,CAMISAS,44
33,GUAYABAL,CAMISETAS,57
33,GUAYABAL,CHAQUETAS,6
33,GUAYABAL,CORREAS,4
33,GUAYABAL,JEANS,198
33,GUAYABAL,JOGGER,17
33,GUAYABAL,PANTALON COLOR,43
33,GUAYABAL,POLOS,22
33,GUAYABAL,TAPABOCAS,2
33,GUAYABAL,VESTIDOS,1
33,LA CENTRAL,BERMUDA,4
33,LA CENTRAL,BLUSAS,19
33,LA CENTRAL,BUSOS,3
33,LA CENTRAL,CAMIBUSOS,7
33,LA CENTRAL,CAMISAS,40
33,LA CENTRAL,CAMISETAS,25
33,LA CENTRAL,CHAQUETAS,2
33,LA CENTRAL,CORREAS,3
33,LA CENTRAL,JEANS,117
33,LA CENTRAL,JOGGER,18
33,LA CENTRAL,PANTALON COLOR,41
33,LA CENTRAL,POLOS,14
33,LA CENTRAL,TAPABOCAS,2
33,LA CENTRAL,VESTIDOS,2
33,MARINILLA,BERMUDA,2
33,MARINILLA,BLUSAS,10
33,MARINILLA,BUSOS,5
33,MARINILLA,CAMIBUSOS,3
33,MARINILLA,CAMISAS,23
33,MARINILLA,CAMISETAS,18
33,MARINILLA,CHAQUETAS,1
33,MARINILLA,CORREAS,1
33,MARINILLA,JEANS,81
33,MARINILLA,JOGGER,11
33,MARINILLA,PANTALON COLOR,25
33,MARINILLA,POLOS,15
33,MAYORCA 1,BLUSAS,11
33,MAYORCA 1,BUSOS,2
33,MAYORCA 1,CAMIBUSOS,6
33,MAYORCA 1,CAMISAS,21
33,MAYORCA 1,CAMISETAS,23
33,MAYORCA 1,CHAQUETAS,3
33,MAYORCA 1,CORREAS,1
33,MAYORCA 1,JEANS,85
33,MAYORCA 1,JOGGER,12
33,MAYORCA 1,PANTALON COLOR,25
33,MAYORCA 1,POLOS,14
33,MAYORCA 1,SHORT,1
33,MAYORCA 1,TAPABOCAS,1
33,MAYORCA 1,VESTIDOS,2
33,MAYORCA 2,BERMUDA,8
33,MAYORCA 2,BLUSAS,17
33,MAYORCA 2,BUSOS,7
33,MAYORCA 2,CAMIBUSOS,4
33,MAYORCA 2,CAMISAS,32
33,MAYORCA 2,CAMISETAS,35
33,MAYORCA 2,CHAQUETAS,4
33,MAYORCA 2,CORREAS,2
33,MAYORCA 2,JEANS,172
33,MAYORCA 2,JOGGER,26
33,MAYORCA 2,PANTALON COLOR,63
33,MAYORCA 2,POLOS,15
33,MAYORCA 2,SHORT,5
33,MAYORCA 2,TAPABOCAS,2
33,MAYORCA 2,VESTIDOS,2
33,MOLINOS 1,BERMUDA,4
33,MOLINOS 1,BLUSAS,40
33,MOLINOS 1,BUSOS,5
33,MOLINOS 1,CAMIBUSOS,14
33,MOLINOS 1,CAMISAS,58
33,MOLINOS 1,CAMISETAS,71
33,MOLINOS 1,CHAQUETAS,5
33,MOLINOS 1,CORREAS,5
33,MOLINOS 1,JEANS,257
33,MOLINOS 1,JOGGER,26
33,MOLINOS 1,PANTALON COLOR,99
33,MOLINOS 1,POLOS,41
33,MOLINOS 1,SHORT,2
33,MOLINOS 1,TAPABOCAS,3
33,MOLINOS 1,VESTIDOS,3
33,PARQUE LA CEJA,BERMUDA,2
33,PARQUE LA CEJA,BLUSAS,19
33,PARQUE LA CEJA,BUSOS,4
33,PARQUE LA CEJA,CAMIBUSOS,5
33,PARQUE LA CEJA,CAMISAS,34
33,PARQUE LA CEJA,CAMISETAS,35
33,PARQUE LA CEJA,CHAQUETAS,4
33,PARQUE LA CEJA,CORREAS,1
33,PARQUE LA CEJA,JEANS,128
33,PARQUE LA CEJA,JOGGER,12
33,PARQUE LA CEJA,PANTALON COLOR,35
33,PARQUE LA CEJA,POLOS,20
33,PARQUE LA CEJA,TAPABOCAS,3
33,PARQUE LA CEJA,VESTIDOS,1
33,PLAZA FABRICATO,BLUSAS,6
33,PLAZA FABRICATO,BUSOS,6
33,PLAZA FABRICATO,CAMIBUSOS,5
33,PLAZA FABRICATO,CAMISAS,22
33,PLAZA FABRICATO,CAMISETAS,29
33,PLAZA FABRICATO,CHAQUETAS,5
33,PLAZA FABRICATO,CORREAS,4
33,PLAZA FABRICATO,JEANS,108
33,PLAZA FABRICATO,JOGGER,15
33,PLAZA FABRICATO,PANTALON COLOR,21
33,PLAZA FABRICATO,POLOS,5
33,PLAZA FABRICATO,VESTIDOS,3
33,PREMIUM PLAZA,BERMUDA,3
33,PREMIUM PLAZA,BLUSAS,22
33,PREMIUM PLAZA,BUSOS,3
33,PREMIUM PLAZA,CAMIBUSOS,5
33,PREMIUM PLAZA,CAMISAS,36
33,PREMIUM PLAZA,CAMISETAS,22
33,PREMIUM PLAZA,CHAQUETAS,3
33,PREMIUM PLAZA,CORREAS,4
33,PREMIUM PLAZA,JEANS,115
33,PREMIUM PLAZA,JOGGER,8
33,PREMIUM PLAZA,PANTALON COLOR,53
33,PREMIUM PLAZA,POLOS,10
33,PREMIUM PLAZA,SHORT,3
33,PREMIUM PLAZA,TAPABOCAS,2
33,PREMIUM PLAZA,VESTIDOS,1
33,PUERTA DEL NTE,BERMUDA,3
33,PUERTA DEL NTE,BLUSAS,31
33,PUERTA DEL NTE,BUSOS,5
33,PUERTA DEL NTE,CAMIBUSOS,8
33,PUERTA DEL NTE,CAMISAS,30
33,PUERTA DEL NTE,CAMISETAS,42
33,PUERTA DEL NTE,CHAQUETAS,2
33,PUERTA DEL NTE,CORREAS,3
33,PUERTA DEL NTE,JEANS,165
33,PUERTA DEL NTE,JOGGER,19
33,PUERTA DEL NTE,PANTALON COLOR,53
33,PUERTA DEL NTE,POLOS,25
33,PUERTA DEL NTE,SHORT,1
33,PUERTA DEL NTE,TAPABOCAS,5
33,PUERTA DEL NTE,VESTIDOS,1
33,RIONEGRO,BERMUDA,4
33,RIONEGRO,BLUSAS,30
33,RIONEGRO,BUSOS,7
33,RIONEGRO,CAMIBUSOS,15
33,RIONEGRO,CAMISAS,54
33,RIONEGRO,CAMISETAS,52
33,RIONEGRO,CHAQUETAS,4
33,RIONEGRO,CORREAS,7
33,RIONEGRO,JEANS,238
33,RIONEGRO,JOGGER,25
33,RIONEGRO,PANTALON COLOR,75
33,RIONEGRO,POLOS,29
33,RIONEGRO,TAPABOCAS,4
33,RIONEGRO,VESTIDOS,2
33,RIONEGRO PARQUE,BLUSAS,9
33,RIONEGRO PARQUE,BUSOS,4
33,RIONEGRO PARQUE,CAMIBUSOS,1
33,RIONEGRO PARQUE,CAMISAS,8
33,RIONEGRO PARQUE,CAMISETAS,16
33,RIONEGRO PARQUE,CHAQUETAS,2
33,RIONEGRO PARQUE,CORREAS,2
33,RIONEGRO PARQUE,JEANS,55
33,RIONEGRO PARQUE,JOGGER,12
33,RIONEGRO PARQUE,PANTALON COLOR,20
33,RIONEGRO PARQUE,POLOS,11
33,RIONEGRO PARQUE,SHORT,1
33,RIONEGRO PARQUE,VESTIDOS,1
33,TERMINAL DEL NORTE,BERMUDA,6
33,TERMINAL DEL NORTE,BLUSAS,37
33,TERMINAL DEL NORTE,BUSOS,8
33,TERMINAL DEL NORTE,CAMIBUSOS,7
33,TERMINAL DEL NORTE,CAMISAS,48
33,TERMINAL DEL NORTE,CAMISETAS,74
33,TERMINAL DEL NORTE,CHAQUETAS,5
33,TERMINAL DEL NORTE,CORREAS,3
33,TERMINAL DEL NORTE,JEANS,195
33,TERMINAL DEL NORTE,JOGGER,19
33,TERMINAL DEL NORTE,PANTALON COLOR,47
33,TERMINAL DEL NORTE,POLOS,34
33,TERMINAL DEL NORTE,SHORT,4
33,TERMINAL DEL NORTE,TAPABOCAS,2
33,TERMINAL DEL NORTE,VESTIDOS,4
33,VIVA ENVIGADO,BERMUDA,3
33,VIVA ENVIGADO,BLUSAS,19
33,VIVA ENVIGADO,BUSOS,2
33,VIVA ENVIGADO,CAMIBUSOS,7
33,VIVA ENVIGADO,CAMISAS,31
33,VIVA ENVIGADO,CAMISETAS,35
33,VIVA ENVIGADO,CHAQUETAS,4
33,VIVA ENVIGADO,CORREAS,2
33,VIVA ENVIGADO,JEANS,145
33,VIVA ENVIGADO,JOGGER,19
33,VIVA ENVIGADO,PANTALON COLOR,49
33,VIVA ENVIGADO,POLOS,13
33,VIVA ENVIGADO,SHORT,1
33,VIVA ENVIGADO,TAPABOCAS,2
33,VIVA ENVIGADO,VESTIDOS,1
34,ARKADIA,BLUSAS,11
34,ARKADIA,BUSOS,2
34,ARKADIA,CAMIBUSOS,3
34,ARKADIA,CAMISAS,16
34,ARKADIA,CAMISETAS,19
34,ARKADIA,CHAQUETAS,8
34,ARKADIA,CORREAS,2
34,ARKADIA,JEANS,92
34,ARKADIA,JOGGER,17
34,ARKADIA,PANTALON COLOR,30
34,ARKADIA,POLOS,10
34,ARKADIA,SHORT,1
34,ARKADIA,TAPABOCAS,2
34,ARKADIA,VESTIDOS,1
34,CAMINO REAL,BLUSAS,5
34,CAMINO REAL,BUSOS,4
34,CAMINO REAL,CAMIBUSOS,7
34,CAMINO REAL,CAMISAS,22
34,CAMINO REAL,CAMISETAS,22
34,CAMINO REAL,CHAQUETAS,2
34,CAMINO REAL,CORREAS,1
34,CAMINO REAL,JEANS,45
34,CAMINO REAL,JOGGER,4
34,CAMINO REAL,PANTALON COLOR,29
34,CAMINO REAL,POLOS,8
34,CAMINO REAL,SHORT,1
34,CAMINO REAL,VESTIDOS,2
34,COMPRETEX ECOMMERCE,BLUSAS,36
34,COMPRETEX ECOMMERCE,BUSOS,4
34,COMPRETEX ECOMMERCE,CAMIBUSOS,12
34,COMPRETEX ECOMMERCE,CAMISAS,37
34,COMPRETEX ECOMMERCE,CAMISETAS,72
34,COMPRETEX ECOMMERCE,CHAQUETAS,14
34,COMPRETEX ECOMMERCE,JEANS,276
34,COMPRETEX ECOMMERCE,JOGGER,70
34,COMPRETEX ECOMMERCE,PANTALON COLOR,68
34,COMPRETEX ECOMMERCE,POLOS,25
34,COMPRETEX ECOMMERCE,SHORT,3
34,COMPRETEX ECOMMERCE,TAPABOCAS,29
34,COMPRETEX ECOMMERCE,VESTIDOS,4
34,GUAYABAL,BERMUDA,2
34,GUAYABAL,BLUSAS,29
